title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,country
"m 6.5 - 42 km w of sola, vanuatu",6.5,2023-08-16 12:47:00,7,4,green,0,657,us,114,7.177,25.0,mww,192.955,-13.8814,167.158,"sola, vanuatu",vanuatu
"m 6.5 - 43 km s of intipucá, el salvador",6.5,2023-07-19 00:22:00,8,6,yellow,0,775,us,92,0.679,40.0,mww,69.727,12.814,-88.1265,"intipucá, el salvador",unknown
"m 6.6 - 25 km ese of loncopué, argentina",6.6,2023-07-17 03:05:00,7,5,green,0,899,us,70,1.634,28.0,mww,171.371,-38.1911,-70.3731,"loncopué, argentina",argentina
"m 7.2 - 98 km s of sand point, alaska",7.2,2023-07-16 06:48:00,6,6,green,1,860,us,173,0.907,36.0,mww,32.571,54.3844,-160.699,"sand point, alaska",unknown
m 7.3 - alaska peninsula,7.3,2023-07-16 06:48:00,0,5,unknown,1,820,at,79,0.879451,172.8,mi,21.0,54.49,-160.796,alaska peninsula,unknown
"m 6.6 - 277 km nne of codrington, antigua and barbuda",6.6,2023-10-07 20:28:00,5,4,green,1,802,us,95,2.454,37.0,mww,10.0,20.0196,-61.0955,"codrington, antigua and barbuda",unknown
m 6.9 - tonga,6.9,2023-02-07 10:27:00,4,4,green,1,741,us,136,1.179,23.0,mww,229.0,-17.853,-174.937,tonga,unknown
m 7.2 - south of the fiji islands,7.2,2023-06-15 18:06:00,8,6,green,1,804,us,85,2.59,24.0,mww,167.404,-22.9824,-177.208,the fiji islands,unknown
m 6.6 - panama-colombia border region,6.6,2023-05-25 03:05:00,6,6,green,1,733,us,50,2.163,129.0,mww,10.0,8.8894,-77.1231,panama-colombia border region,colombia
m 7.1 - southeast of the loyalty islands,7.1,2023-05-20 01:51:00,3,4,green,1,777,us,98,2.812,56.0,mww,35.981,-23.0622,170.456,the loyalty islands,unknown
m 7.7 - southeast of the loyalty islands,7.7,2023-05-19 02:57:00,5,4,green,1,927,us,277,3.111,15.0,mww,18.027,-23.2286,170.694,the loyalty islands,unknown
"m 7.6 - 95 km wnw of hihifo, tonga",7.6,2023-10-05 16:02:00,8,6,green,1,907,us,111,3.631,17.0,mww,210.097,-15.6002,-174.608,"hihifo, tonga",unknown
m 6.6 - south of the fiji islands,6.6,2023-04-28 03:13:00,0,2,green,0,670,us,52,5.123,50.0,mww,598.467,-25.2657,178.424,the fiji islands,unknown
"m 7.1 - 170 km sse of teluk dalam, indonesia",7.1,2023-04-24 20:00:00,9,7,green,0,838,us,70,2.282,58.0,mww,15.462,-0.781,98.5339,"teluk dalam, indonesia",indonesia
"m 7.1 - kermadec islands, new zealand",7.1,2023-04-24 00:41:00,8,7,green,1,777,us,126,0.708,23.0,mww,43.063,-30.0249,-177.897,"kermadec islands, new zealand",unknown
m 6.7 - south of the fiji islands,6.7,2023-04-18 04:31:00,0,3,green,1,691,us,166,4.719,10.0,mww,595.854,-22.2844,179.391,the fiji islands,unknown
"m 7.0 - 96 km n of tuban, indonesia",7.0,2023-04-14 09:55:00,5,3,green,0,818,us,131,1.881,31.0,mww,594.028,-6.0255,112.033,"tuban, indonesia",indonesia
"m 6.5 - near the east coast of the kamchatka peninsula, russia",6.5,2023-03-04 03:06:00,7,6,yellow,1,655,us,104,0.266,30.0,mww,105.631,52.7772,158.484,"the kamchatka peninsula, russia",russian federation (the)
"m 7.0 - new guinea, papua new guinea",7.0,2023-02-04 18:04:00,7,7,green,1,781,us,105,6.45,31.0,mww,62.603,-4.2924,143.155,"new guinea, papua new guinea",papua new guinea
"m 6.5 - 84 km nnw of san antonio de los cobres, argentina",6.5,2023-03-22 16:00:00,4,4,green,0,656,us,97,1.622,33.0,mww,209.976,-23.4797,-66.5108,"san antonio de los cobres, argentina",argentina
"m 6.5 - 40 km sse of jurm, afghanistan",6.5,2023-03-21 16:47:00,7,5,green,0,1350,us,134,2.53,13.0,mww,187.589,36.5227,70.9787,"jurm, afghanistan",afghanistan
m 6.8 - near the coast of ecuador,6.8,2023-03-18 17:12:00,9,7,orange,1,1159,us,152,0.709,28.0,mww,65.842,-2.851,-79.8001,ecuador,ecuador
m 7.0 - kermadec islands region,7.0,2023-03-16 00:56:00,8,5,green,1,756,us,116,1.789,22.0,mww,22.065,-30.1147,-176.112,kermadec islands region,unknown
"m 6.9 - kermadec islands, new zealand",6.9,2023-04-03 06:41:00,5,5,green,1,735,us,108,0.784,18.0,mww,205.681,-29.4748,-178.787,"kermadec islands, new zealand",unknown
"m 6.5 - 86 km wsw of port-olry, vanuatu",6.5,2023-02-03 18:04:00,7,6,green,1,653,us,66,5.483,45.0,mww,10.0,-15.3597,166.385,"port-olry, vanuatu",unknown
"m 6.5 - 108 km nw of kimbe, papua new guinea",6.5,2023-01-03 05:36:00,4,2,green,1,652,us,115,2.739,20.0,mww,598.925,-4.8138,149.487,"kimbe, papua new guinea",papua new guinea
"m 6.8 - 67 km w of murghob, tajikistan",6.8,2023-02-23 00:37:00,9,7,green,0,737,us,128,1.783,20.0,mww,20.522,38.0726,73.2077,"murghob, tajikistan",tajikistan
"m 7.5 - 4 km sse of ekinözü, turkey",7.5,2023-06-02 10:24:00,9,9,orange,0,1411,us,135,0.85,17.0,mww,10.0,38.0235,37.203,"ekinözü, turkey",turkiye
"m 6.7 - 18 km ese of nurdağı, turkey",6.7,2023-06-02 01:28:00,9,8,yellow,0,800,us,108,0.218,44.0,mww,14.497,37.4135,36.8306,"nurdağı, turkey",turkiye
m 7.8 - central turkey,7.8,2023-06-02 01:17:00,9,9,red,0,2910,us,118,1.919,32.0,mww,17.925,37.2012,36.9997,central turkey,turkiye
m 6.8 -,6.8,2023-01-20 22:09:00,4,3,green,0,718,us,60,5.129,61.0,mww,610.671,-26.7209,-63.0394,unknown,argentina
"m 7.0 - 153 km nw of tobelo, indonesia",7.0,2023-01-18 06:06:00,3,5,green,1,756,us,130,1.974,17.0,mwc,28.566,2.7401,127.051,"tobelo, indonesia",indonesia
"m 7.6 - pulau pulau tanimbar, indonesia",7.6,2023-09-01 17:47:00,5,7,green,0,957,us,114,1.575,21.0,mww,105.249,-7.0852,130.039,"pulau pulau tanimbar, indonesia",indonesia
m 7.0 - vanuatu,7.0,2023-08-01 12:32:00,8,7,green,1,768,us,116,6.096,36.0,mww,29.0,-14.9383,166.878,vanuatu,vanuatu
"m 6.8 - 109 km ne of hihifo, tonga",6.8,2022-04-12 19:24:00,5,5,green,1,720,us,152,2.587,26.0,mww,38.0,-15.3983,-172.968,"hihifo, tonga",unknown
"m 7.0 - 18 km sw of malango, solomon islands",7.0,2022-11-22 02:03:00,8,7,green,1,768,us,117,0.509,17.0,mww,14.0,-9.7963,159.596,"malango, solomon islands",solomon islands
"m 6.9 - 204 km sw of bengkulu, indonesia",6.9,2022-11-18 13:37:00,4,4,green,0,735,us,99,2.229,34.0,mww,25.0,-4.9559,100.738,"bengkulu, indonesia",unknown
m 7.0 -,7.0,2022-12-11 07:09:00,3,3,green,1,755,us,147,3.125,18.0,mww,579.0,-20.0508,-178.346,unknown,fiji
"m 7.3 - 205 km ese of neiafu, tonga",7.3,2022-11-11 10:48:00,5,5,green,1,833,us,149,1.865,21.0,mww,37.0,-19.2918,-172.129,"neiafu, tonga",unknown
m 6.6 -,6.6,2022-09-11 10:14:00,0,2,green,1,670,us,131,4.998,27.0,mww,624.464,-25.5948,178.278,unknown,unknown
m 7.0 - south of the fiji islands,7.0,2022-09-11 09:51:00,4,3,green,1,755,us,142,4.578,26.0,mwb,660.0,-26.0442,178.381,the fiji islands,unknown
m 6.8 - south of the fiji islands,6.8,2022-09-11 09:38:00,1,3,green,1,711,us,136,4.678,22.0,mww,630.379,-25.9678,178.363,the fiji islands,unknown
"m 6.7 - 60 km ssw of boca chica, panama",6.7,2022-10-20 11:57:00,7,6,green,1,797,us,145,1.151,37.0,mww,20.0,7.6712,-82.3396,"boca chica, panama",panama
"m 6.8 - 55 km ssw of aguililla, mexico",6.8,2022-09-22 06:16:00,8,7,yellow,1,1179,us,175,2.137,92.0,mww,20.0,18.33,-102.913,"aguililla, mexico",mexico
"m 7.6 - 35 km ssw of aguililla, mexico",7.6,2022-09-19 18:05:00,9,8,yellow,1,1799,us,271,1.153,69.0,mww,26.943,18.3667,-103.252,"aguililla, mexico",mexico
"m 6.9 - 90 km e of yujing, taiwan",6.9,2022-09-18 06:44:00,9,9,yellow,1,887,us,215,0.401,34.0,mww,10.0,23.1444,121.307,"yujing, taiwan",taiwan
"m 6.5 - 96 km se of lugu, taiwan",6.5,2022-09-17 13:41:00,7,7,green,1,756,us,178,0.43,54.0,mww,10.0,23.029,121.348,"lugu, taiwan",taiwan
"m 7.0 - 209 km sse of isangel, vanuatu",7.0,2022-09-14 11:04:00,7,5,green,1,761,us,192,2.977,45.0,mww,137.0,-21.2077,170.239,"isangel, vanuatu",unknown
"m 7.6 - 70 km e of kainantu, papua new guinea",7.6,2022-10-09 23:47:00,8,8,yellow,1,965,us,272,3.158,12.0,mww,116.0,-6.2237,146.471,"kainantu, papua new guinea",papua new guinea
"m 6.6 - 44 km se of kangding, china",6.6,2022-05-09 04:52:00,9,8,orange,0,1043,us,141,8.454,34.0,mww,12.0,29.7263,102.279,"kangding, china",people's republic of china
m 6.6 - south of the kermadec islands,6.6,2022-08-14 13:44:00,7,6,green,1,672,us,68,5.293,34.0,mww,30.0,-32.6922,-178.959,the kermadec islands,unknown
"m 7.0 - 11 km ne of bantay, philippines",7.0,2022-07-27 00:43:00,9,8,yellow,1,1351,us,152,5.276,22.0,mww,33.729,17.5978,120.809,"bantay, philippines",philippines
"m 6.5 - 107 km ssw of tarauacá, brazil",6.5,2022-08-06 00:55:00,3,2,green,0,653,us,236,1.999,31.0,mww,622.73,-9.0618,-71.1647,"tarauacá, brazil",brazil
"m 7.2 - 10 km w of azángaro, peru",7.2,2022-05-26 12:02:00,7,5,green,1,876,us,144,2.494,40.0,mww,236.0,-14.8628,-70.3081,"azángaro, peru",peru
m 6.9 -,6.9,2022-05-19 10:13:00,2,5,green,1,733,us,127,0.371,45.0,mww,10.0,-54.1325,159.027,unknown,unknown
"m 6.8 - 86 km nnw of san antonio de los cobres, argentina",6.8,2022-10-05 23:06:00,6,5,green,1,762,us,162,1.505,30.0,mww,220.0,-23.6141,-66.7236,"san antonio de los cobres, argentina",argentina
"m 6.6 - 55 km wsw of masachapa, nicaragua",6.6,2022-04-21 07:42:00,6,5,green,1,762,us,0,0.914,94.0,mww,27.0,11.5538,-86.9919,"masachapa, nicaragua",unknown
m 7.0 - southeast of the loyalty islands,7.0,2022-03-31 05:44:00,6,4,green,1,763,us,0,2.705,26.0,mww,10.0,-22.5732,170.349,the loyalty islands,unknown
"m 6.9 - 284 km ese of tadine, new caledonia",6.9,2022-03-30 20:56:00,6,4,green,1,738,us,0,2.697,42.0,mww,10.0,-22.72,170.277,"tadine, new caledonia",unknown
"m 6.7 - 65 km s of hualien city, taiwan",6.7,2022-03-22 17:41:00,8,7,green,1,806,us,0,0.289,32.0,mww,24.0,23.3421,121.636,"hualien city, taiwan",taiwan
"m 7.3 - 57 km ene of namie, japan",7.3,2022-03-16 14:36:00,9,8,red,1,2397,us,0,2.936,29.0,mww,41.0,37.7015,141.587,"namie, japan",unknown
"m 6.7 - 166 km w of pariaman, indonesia",6.7,2022-03-13 21:09:00,9,6,green,0,708,us,0,2.188,43.0,mww,28.0,-0.6831,98.6034,"pariaman, indonesia",indonesia
"m 6.6 - kermadec islands, new zealand",6.6,2022-02-03 12:52:00,2,7,green,1,670,us,0,0.827,46.0,mww,24.0,-30.0528,-177.74,"kermadec islands, new zealand",unknown
m 6.8 - south of the fiji islands,6.8,2022-02-16 20:21:00,2,3,green,1,712,us,0,5.78,12.0,mww,535.0,-23.7852,-179.968,the fiji islands,unknown
"m 6.5 - 49 km nw of barranca, peru",6.5,2022-03-02 15:58:00,8,6,green,0,690,us,0,3.026,22.0,mww,110.0,-4.455,-76.9395,"barranca, peru",peru
m 6.5 - kermadec islands region,6.5,2022-01-29 02:46:00,7,4,green,1,651,us,0,1.088,57.0,mww,8.0,-29.535,-176.729,kermadec islands region,unknown
"m 6.6 - 80 km sw of labuan, indonesia",6.6,2022-01-14 09:05:00,8,6,green,0,785,us,0,2.418,22.0,mww,33.0,-6.9291,105.251,"labuan, indonesia",indonesia
"m 6.5 - 71 km se of nikolski, alaska",6.5,2022-11-01 12:39:00,0,3,unknown,1,650,at,97,1.61607,108.0,mi,37.0,52.502,-168.08,"nikolski, alaska",unknown
"m 6.5 - 71 km se of nikolski, alaska",6.5,2022-11-01 12:39:00,0,3,unknown,1,650,pt,23,0.0,208.8,mi,37.0,52.502,-168.08,"nikolski, alaska",unknown
"m 6.6 - 53 km se of nikolski, alaska",6.6,2022-11-01 12:39:00,8,5,green,1,674,us,0,0.507,49.0,mww,19.0,52.6252,-168.15,"nikolski, alaska",unknown
"m 6.7 - 91 km se of nikolski, alaska",6.7,2022-11-01 11:35:00,0,4,unknown,1,691,at,50,0.936943,126.0,mi,33.0,52.48,-167.736,"nikolski, alaska",unknown
"m 6.7 - 91 km se of nikolski, alaska",6.7,2022-11-01 11:35:00,0,4,unknown,1,691,pt,20,0.0,205.2,mi,33.0,52.48,-167.736,"nikolski, alaska",unknown
"m 6.8 - 100 km se of nikolski, alaska",6.8,2022-11-01 11:35:00,7,6,green,1,730,us,0,0.92,61.0,mww,20.0,52.6563,-167.917,"nikolski, alaska",unknown
"m 6.6 - 48 km wnw of pólis, cyprus",6.6,2022-11-01 01:07:00,6,6,green,0,976,us,0,1.168,21.0,mww,21.0,35.1456,31.9095,"pólis, cyprus",unknown
"m 6.6 - northern qinghai, china",6.6,2022-07-01 17:45:00,9,8,orange,0,1012,us,0,2.685,13.0,mww,13.0,37.8167,101.299,"northern qinghai, china",people's republic of china
"m 7.3 - 125 km nne of lospalos, timor leste",7.3,2021-12-29 18:25:00,8,7,green,0,921,us,0,3.713,19.0,mww,165.49,-7.5924,127.581,"lospalos, timor leste",indonesia
m 7.3 - flores sea,7.3,2021-12-14 03:20:00,9,5,green,1,854,us,0,1.025,32.0,mww,14.27,-7.6033,122.2,flores sea,indonesia
"m 7.5 - 43 km nnw of barranca, peru",7.5,2021-11-28 10:52:00,8,8,yellow,1,1094,us,0,4.951,40.0,mww,126.0,-4.4898,-76.8461,"barranca, peru",peru
"m 6.6 - 177 km se of hirara, japan",6.6,2021-10-11 15:45:00,7,4,green,1,688,us,0,3.259,15.0,mww,12.0,23.5414,126.48,"hirara, japan",unknown
"m 6.9 - 112 km e of chignik, alaska",6.9,2021-11-10 09:10:00,8,6,green,1,995,ak,0,0.0,0.0,mww,51.6,56.2581,-156.492,"chignik, alaska",united states of america
m 6.9 - vanuatu region,6.9,2021-09-10 10:58:00,4,3,green,1,740,us,0,4.778,31.0,mww,535.0,-21.1704,174.54,vanuatu region,unknown
m 7.3 - vanuatu region,7.3,2021-02-10 06:29:00,4,4,green,1,826,us,0,4.493,32.0,mww,527.0,-21.1036,174.895,vanuatu region,unknown
"m 6.5 - 80 km sw of jiquilillo, nicaragua",6.5,2021-09-22 09:57:00,7,5,green,1,684,us,0,0.993,114.0,mww,21.0,12.1598,-87.8542,"jiquilillo, nicaragua",unknown
"m 7.0 - acapulco, mexico",7.0,2021-08-09 01:47:00,8,8,red,1,2504,us,0,0.07,43.0,mww,20.0,16.9502,-99.7877,"acapulco, mexico",mexico
m 7.1 - south sandwich islands region,7.1,2021-08-22 21:33:00,1,4,green,1,776,us,0,9.799,32.0,mww,6.0,-60.3026,-24.9992,south sandwich islands region,antarctica
m 6.6 - south sandwich islands region,6.6,2021-08-22 00:45:00,1,3,green,1,670,us,0,8.865,19.0,mww,7.0,-60.1023,-24.4608,south sandwich islands region,antarctica
"m 6.9 - 17 km n of port-olry, vanuatu",6.9,2021-08-18 10:10:00,8,7,green,1,741,us,0,0.579,54.0,mww,93.0,-14.892,167.085,"port-olry, vanuatu",vanuatu
m 6.9 - south sandwich islands region,6.9,2021-08-16 11:10:00,6,4,green,1,734,us,0,8.363,48.0,mww,16.7,-58.3814,-23.3318,south sandwich islands region,unknown
"m 7.2 - nippes, haiti",7.2,2021-08-14 12:29:00,9,8,red,1,2331,us,0,1.178,23.0,mww,10.0,18.3521,-73.4804,"nippes, haiti",haiti
"m 6.9 - 136 km se of perryville, alaska",6.9,2021-08-14 11:57:00,5,4,green,1,738,ak,0,0.0,0.0,mww,33.3,55.2364,-157.707,"perryville, alaska",unknown
"m 6.9 - 125 km se of perryville, alaska",6.9,2021-08-14 11:57:00,5,4,green,1,738,us,0,1.173,36.0,mww,20.74,55.2657,-157.68,"perryville, alaska",unknown
m 8.1 - south sandwich islands region,8.1,2021-12-08 18:35:00,0,7,green,0,1009,us,0,7.463,78.0,mww,22.79,-58.4157,-25.3206,south sandwich islands region,unknown
m 7.5 - south sandwich islands region,7.5,2021-12-08 18:32:00,9,6,green,1,868,us,0,7.227,38.0,mww,47.23,-57.5959,-25.1874,south sandwich islands region,unknown
"m 7.1 - 60 km ene of pondaguitan, philippines",7.1,2021-11-08 17:46:00,9,7,green,1,846,us,0,1.273,25.0,mww,55.14,6.4547,126.742,"pondaguitan, philippines",unknown
"m 8.2 - 91 km ese of perryville, alaska",8.2,2021-07-29 06:15:00,8,6,green,1,1237,us,0,0.875,66.0,mww,46.66,55.4742,-157.917,"perryville, alaska",unknown
"m 8.2 - 99 km se of perryville, alaska",8.2,2021-07-29 06:15:00,8,7,yellow,1,1252,ak,0,0.0,0.0,mww,35.0,55.3154,-157.829,"perryville, alaska",unknown
"m 6.7 - 15 km s of hukay, philippines",6.7,2021-07-23 20:48:00,8,5,green,1,935,us,0,8.139,12.0,mww,110.0,13.6989,120.713,"hukay, philippines",philippines
"m 6.7 - 71 km s of burica, panama",6.7,2021-07-21 21:15:00,6,6,green,1,830,us,0,1.395,61.0,mww,10.0,7.5904,-82.8813,"burica, panama",unknown
"m 6.5 - kermadec islands, new zealand",6.5,2021-06-20 17:05:00,0,4,green,1,650,us,0,7.994,24.0,mww,25.0,-30.2144,-177.773,"kermadec islands, new zealand",unknown
"m 6.5 - 265 km sse of alo, wallis and futuna",6.5,2021-05-21 22:13:00,5,7,green,1,652,us,0,4.518,44.0,mww,10.0,-16.4796,-177.356,"alo, wallis and futuna",unknown
"m 7.3 - southern qinghai, china",7.3,2021-05-21 18:04:00,9,9,orange,0,1025,us,0,4.655,9.0,mww,10.0,34.5861,98.2551,"southern qinghai, china",people's republic of china
"m 6.7 - 260 km s of sinabang, indonesia",6.7,2021-05-14 06:33:00,8,4,green,0,698,us,0,1.487,37.0,mww,11.0,0.1684,96.6475,"sinabang, indonesia",unknown
m 6.7 - mauritius - reunion region,6.7,2021-12-05 14:05:00,9,3,green,0,694,us,0,10.669,45.0,mww,10.0,-17.2495,66.3745,mauritius - reunion region,unknown
m 6.9 -,6.9,2021-01-05 01:27:00,7,6,green,1,919,us,0,2.619,35.0,mww,43.0,38.2296,141.665,unknown,japan
"m 6.5 - 207 km wsw of haveluloto, tonga",6.5,2021-04-25 22:28:00,4,4,green,0,651,us,0,5.931,20.0,mww,246.0,-21.6857,-177.064,"haveluloto, tonga",unknown
"m 6.5 - 225 km wnw of pangai, tonga",6.5,2021-04-24 00:23:00,6,4,green,0,652,us,0,10.405,19.0,mww,301.0,-18.9204,-176.235,"pangai, tonga",unknown
"m 7.0 - 30 km e of ishinomaki, japan",7.0,2021-03-20 09:09:00,7,7,yellow,1,1052,us,0,2.378,35.0,mww,43.0,38.4752,141.607,"ishinomaki, japan",japan
"m 6.6 - 171 km sse of ust’-kamchatsk staryy, russia",6.6,2021-03-16 18:38:00,5,5,green,1,672,us,0,3.183,18.0,mww,13.23,54.7018,163.208,"ust’-kamchatsk staryy, russia",unknown
m 6.5 - kermadec islands region,6.5,2021-04-03 23:12:00,0,4,green,0,650,us,0,11.764,25.0,mwb,24.0,-28.4792,-176.619,kermadec islands region,unknown
"m 8.1 - kermadec islands, new zealand",8.1,2021-04-03 19:28:00,9,8,green,1,1021,us,0,0.739,21.0,mww,28.93,-29.7466,-177.224,"kermadec islands, new zealand",unknown
"m 7.4 - kermadec islands, new zealand",7.4,2021-04-03 17:41:00,3,7,green,1,843,us,0,0.437,30.0,mww,43.0,-29.6131,-177.842,"kermadec islands, new zealand",unknown
"m 7.3 - 182 km ne of gisborne, new zealand",7.3,2021-04-03 13:27:00,7,6,green,1,932,us,0,0.918,24.0,mww,10.0,-37.596,179.544,"gisborne, new zealand",unknown
"m 7.1 - 73 km ene of namie, japan",7.1,2021-02-13 14:07:00,9,8,orange,1,1612,us,0,3.085,11.0,mww,43.98,37.6856,141.992,"namie, japan",unknown
m 7.7 - southeast of the loyalty islands,7.7,2021-10-02 13:19:00,9,4,green,1,918,us,0,7.989,15.0,mww,10.0,-23.2787,171.489,the loyalty islands,unknown
m 6.9 - south shetland islands,6.9,2021-01-23 23:36:00,9,5,green,1,739,us,0,1.55,16.0,mww,15.0,-61.8484,-55.559,south shetland islands,antarctica
"m 7.0 - 211 km se of pondaguitan, philippines",7.0,2021-01-21 12:23:00,7,5,green,1,802,us,0,2.821,15.0,mww,80.0,5.0074,127.517,"pondaguitan, philippines",unknown
"m 6.7 - 29 km ssw of turt, mongolia",6.7,2021-11-01 21:32:00,8,8,green,0,776,us,0,2.043,22.0,mww,10.0,51.2407,100.443,"turt, mongolia",mongolia
"m 6.7 - 146 km wnw of corral, chile",6.7,2020-12-27 21:39:00,5,5,green,1,776,us,0,1.319,19.0,mww,10.0,-39.3264,-74.9067,"corral, chile",unknown
"m 7.0 - 13 km nne of néon karlovásion, greece",7.0,2020-10-30 11:51:00,8,7,orange,0,1527,us,0,1.518,18.0,mww,21.0,37.8973,26.7953,"néon karlovásion, greece",greece
"m 7.6 - 99 km se of sand point, alaska",7.6,2020-10-19 20:54:00,9,7,yellow,1,1165,us,0,0.23,36.0,mww,28.37,54.662,-159.675,"sand point, alaska",united states of america
m 6.9 - central mid-atlantic ridge,6.9,2020-09-18 21:43:00,0,3,green,1,732,us,0,11.255,16.0,mww,10.0,0.9604,-26.8332,central mid-atlantic ridge,unknown
"m 6.5 - 94 km nw of vallenar, chile",6.5,2020-01-09 21:09:00,6,6,green,0,674,us,0,0.388,49.0,mww,16.0,-27.9285,-71.3937,"vallenar, chile",unknown
"m 6.8 - 86 km nw of vallenar, chile",6.8,2020-01-09 04:09:00,6,7,green,1,824,us,0,0.312,69.0,mww,21.0,-28.013,-71.1958,"vallenar, chile",chile
m 6.5 - central mid-atlantic ridge,6.5,2020-08-30 21:20:00,4,5,green,0,651,us,0,15.394,31.0,mww,10.0,0.8696,-29.7046,central mid-atlantic ridge,unknown
"m 6.9 - 222 km sse of katabu, indonesia",6.9,2020-08-21 04:09:00,4,3,green,0,749,us,0,2.267,20.0,mww,624.0,-6.6704,123.493,"katabu, indonesia",indonesia
"m 6.9 - 122 km wsw of bengkulu, indonesia",6.9,2020-08-18 22:29:00,4,4,green,0,735,us,0,1.716,25.0,mww,26.0,-4.2791,101.215,"bengkulu, indonesia",indonesia
"m 6.8 - 138 km wsw of bengkulu, indonesia",6.8,2020-08-18 22:23:00,5,4,green,0,716,us,0,1.816,34.0,mww,22.0,-4.3724,101.095,"bengkulu, indonesia",indonesia
"m 6.6 - 13 km e of san pedro, philippines",6.6,2020-08-18 00:03:00,9,8,yellow,1,784,us,0,5.128,14.0,mww,10.0,12.0065,124.13,"san pedro, philippines",philippines
"m 7.8 - 99 km sse of perryville, alaska",7.8,2020-07-22 06:12:00,9,7,green,1,1111,us,0,0.621,60.0,mww,28.0,55.1079,-158.477,"perryville, alaska",unknown
"m 7.0 - 114 km nnw of popondetta, papua new guinea",7.0,2020-07-17 02:50:00,6,7,green,1,820,us,0,1.671,18.0,mww,73.0,-7.847,147.755,"popondetta, papua new guinea",papua new guinea
"m 6.6 - 97 km n of batang, indonesia",6.6,2020-06-07 22:54:00,4,2,green,0,684,us,0,1.458,14.0,mww,533.76,-5.6368,110.678,"batang, indonesia",indonesia
"m 7.4 - 9 km se of santa maría xadani, mexico",7.4,2020-06-23 15:29:00,8,8,orange,1,1494,us,0,0.151,30.0,mww,20.0,15.9163,-95.9533,"santa maría xadani, mexico",mexico
m 7.4 - south of the kermadec islands,7.4,2020-06-18 12:49:00,7,7,green,1,873,us,0,4.035,23.0,mww,10.0,-33.2938,-177.838,the kermadec islands,unknown
"m 6.6 - 130 km wnw of naze, japan",6.6,2020-06-13 15:51:00,5,4,green,1,734,us,0,2.015,18.0,mww,165.0,28.9386,128.262,"naze, japan",unknown
"m 6.8 - 48 km sw of san pedro de atacama, chile",6.8,2020-03-06 07:35:00,6,6,green,1,835,us,0,1.164,21.0,mww,112.0,-23.2966,-68.4204,"san pedro de atacama, chile",chile
"m 6.5 - monte cristo range, nv earthquake",6.5,2020-05-15 11:03:00,7,8,green,0,1320,nn,27,0.357,55.79,ml,2.7,38.1689,-117.85,"monte cristo range, nv earthquake",united states of america
"m 6.6 - 175 km sse of lata, solomon islands",6.6,2020-12-05 22:41:00,4,6,green,1,671,us,0,3.403,12.0,mww,107.0,-12.0662,166.648,"lata, solomon islands",unknown
m 6.8 - banda sea,6.8,2020-06-05 13:53:00,4,6,green,0,738,us,0,1.921,16.0,mww,96.0,-6.7762,129.785,banda sea,indonesia
"m 6.5 - 91 km s of néa anatolí, greece",6.5,2020-02-05 12:51:00,7,6,green,0,678,us,0,1.293,19.0,mww,10.0,34.1818,25.7101,"néa anatolí, greece",unknown
"m 6.5 - stanley, idaho",6.5,2020-03-31 23:52:00,8,8,green,0,1410,us,0,0.885,31.0,mww,12.06,44.4646,-115.118,"stanley, idaho",united states of america
"m 7.5 - 221 km sse of severo-kuril’sk, russia",7.5,2020-03-25 02:49:00,6,5,green,1,879,us,0,4.109,12.0,mww,57.8,48.9638,157.695,"severo-kuril’sk, russia",unknown
"m 7.0 - 95 km ene of kuril’sk, russia",7.0,2020-02-13 10:33:00,5,6,yellow,1,770,us,0,4.501,25.0,mww,143.0,45.6161,148.959,"kuril’sk, russia",russia
"m 7.7 - 123 km nnw of lucea, jamaica",7.7,2020-01-28 19:10:00,9,6,yellow,1,1812,us,0,1.657,26.0,mww,14.86,19.4193,-78.756,"lucea, jamaica",unknown
"m 6.7 - 13 km n of do?anyol, turkey",6.7,2020-01-24 17:55:00,8,9,orange,0,1247,us,0,0.87,49.0,mww,10.0,38.4312,39.0609,"do?anyol, turkey",turkey
"m 6.8 - 7 km s of magsaysay, philippines",6.8,2019-12-15 06:11:00,9,7,yellow,1,825,us,0,0.546,39.0,mww,18.0,6.6969,125.174,"magsaysay, philippines",philippines
"m 7.1 - 138km e of bitung, indonesia",7.1,2019-11-14 16:17:00,6,6,green,1,799,us,0,1.271,11.0,mww,33.0,1.6213,126.416,"bitung, indonesia",indonesia
"m 6.5 - 166km ssw of ndoi island, fiji",6.5,2019-08-11 10:44:00,0,2,green,0,650,us,0,4.765,25.0,mww,577.0,-21.9449,-179.511,"ndoi island, fiji",unknown
"m 6.6 - 136 km w of neiafu, tonga",6.6,2019-04-11 22:43:00,4,4,green,1,673,us,0,5.086,48.0,mww,10.0,-18.5747,-175.272,"neiafu, tonga",unknown
"m 6.5 - 2km ese of kisante, philippines",6.5,2019-10-31 01:11:00,9,7,green,1,733,us,0,0.428,19.0,mww,10.0,6.9098,125.178,"kisante, philippines",philippines
"m 6.6 - 10 km ne of columbio, philippines",6.6,2019-10-29 01:04:00,9,7,yellow,1,780,us,0,0.646,24.0,mww,15.0,6.7567,125.008,"columbio, philippines",philippines
